Seriation_Solution Mean_Distance Solution_Size
2344 153671.046680576 4
3621 153672.028298092 4
10887 153672.028298092 4
10886 153672.028298092 4
4379 153937.182483329 4
4380 153937.182483329 4
158 153937.182483329 4
1902 153938.531298071 3
7765 153938.531298071 3
2618 153972.078389612 4
9046 153972.078389612 4
9045 153972.078389612 4
1224 154146.227924992 3
6457 154146.227924992 3
940 154169.942958872 4
5945 154169.942958872 4
5944 154169.942958872 4
3687 154187.850043033 3
11002 154187.850043033 3
8563 154193.7716527 4
2350 154193.7716527 4
8562 154193.7716527 4
2437 154244.839939626 4
8718 154244.839939626 4
8717 154244.839939626 4
7027 154288.790443623 4
7026 154288.790443623 4
1525 154288.790443623 4
9214 154313.139825276 3
2712 154313.139825276 3
10737 154331.758194947 5
3541 154331.758194947 5
10738 154331.758194947 5
10739 154331.758194947 5
11389 154333.032230017 4
3902 154333.032230017 4
11388 154333.032230017 4
10709 154338.225226353 4
3530 154338.225226353 4
10710 154338.225226353 4
5056 154340.386089926 4
5057 154340.386089926 4
488 154340.386089926 4
1584 154350.494717664 4
7147 154350.494717664 4
7148 154350.494717664 4
5170 154357.377305832 4
5171 154357.377305832 4
546 154357.377305832 4
4742 154371.073371673 4
331 154371.073371673 4
4741 154371.073371673 4
2034 154392.789055306 3
7991 154392.789055306 3
6276 154542.731509746 4
1117 154542.731509746 4
6275 154542.731509746 4
5003 154659.779990565 4
460 154659.779990565 4
5002 154659.779990565 4
4813 154708.484070186 4
363 154708.484070186 4
4814 154708.484070186 4
4456 154722.066703627 4
193 154722.066703627 4
4455 154722.066703627 4
4460 154930.783385009 4
195 154930.783385009 4
4459 154930.783385009 4
1531 155012.634375652 4
7037 155012.634375652 4
7036 155012.634375652 4
6437 155019.701760977 3
1214 155019.701760977 3
9812 155098.044989166 5
9811 155098.044989166 5
9813 155098.044989166 5
3028 155098.044989166 5
157 155199.590952562 4
4377 155199.590952562 4
4378 155199.590952562 4
3065 155247.210912325 3
9879 155247.210912325 3
11629 155298.087223574 5
11628 155298.087223574 5
11630 155298.087223574 5
4047 155298.087223574 5
2364 155323.444627615 3
8592 155323.444627615 3
10873 155357.303377303 4
3612 155357.303377303 4
10874 155357.303377303 4
10397 155431.014397639 3
3349 155431.014397639 3
11103 155450.470759409 3
3743 155450.470759409 3
4821 155454.851474817 4
4820 155454.851474817 4
367 155454.851474817 4
69 155585.937864033 3
4199 155585.937864033 3
5360 155601.532081827 3
650 155601.532081827 3
5925 155640.731857203 4
932 155640.731857203 4
5926 155640.731857203 4
8701 155643.776839169 3
2426 155643.776839169 3
5433 155672.929191859 4
686 155672.929191859 4
5432 155672.929191859 4
2074 155713.531262826 3
8066 155713.531262826 3
1109 155720.640541482 3
6265 155720.640541482 3
8458 155767.255881541 4
2292 155767.255881541 4
8459 155767.255881541 4
901 155834.967681044 3
5855 155834.967681044 3
3825 155900.891112907 4
11239 155900.891112907 4
11240 155900.891112907 4
9887 155940.59983112 3
3072 155940.59983112 3
11559 155942.456026998 3
4007 155942.456026998 3
1556 155944.65621457 3
7091 155944.65621457 3
6670 155959.634425257 4
6669 155959.634425257 4
1331 155959.634425257 4
4582 155964.82538575 4
256 155964.82538575 4
4583 155964.82538575 4
3331 156035.039595911 3
10367 156035.039595911 3
761 156050.632356919 4
5575 156050.632356919 4
5574 156050.632356919 4
11124 156084.378990181 3
3758 156084.378990181 3
1142 156147.615360829 3
6318 156147.615360829 3
6500 156154.047392722 4
1245 156154.047392722 4
6501 156154.047392722 4
8532 156197.377511869 4
8531 156197.377511869 4
2335 156197.377511869 4
5724 156315.855923855 4
842 156315.855923855 4
5723 156315.855923855 4
9773 156345.802816995 4
3007 156345.802816995 4
9772 156345.802816995 4
10419 156419.147711165 3
3364 156419.147711165 3
5528 156477.890450984 4
737 156477.890450984 4
5529 156477.890450984 4
8652 156514.11402834 3
2397 156514.11402834 3
7950 156564.186565645 4
2010 156564.186565645 4
7949 156564.186565645 4
384 156624.315121495 3
4852 156624.315121495 3
6778 156669.318271959 3
1391 156669.318271959 3
709 156722.333990074 3
5475 156722.333990074 3
8342 156727.422618922 4
2221 156727.422618922 4
8341 156727.422618922 4
3680 156744.531959323 4
10993 156744.531959323 4
10992 156744.531959323 4
2693 156773.940391119 4
9181 156773.940391119 4
9182 156773.940391119 4
10132 156794.178010113 4
3197 156794.178010113 4
10131 156794.178010113 4
529 156917.673023549 3
5131 156917.673023549 3
11071 156961.47621748 3
3725 156961.47621748 3
2837 156988.234414438 4
9449 156988.234414438 4
9450 156988.234414438 4
10178 157025.137733223 3
3226 157025.137733223 3
4545 157089.351277111 5
4547 157089.351277111 5
235 157089.351277111 5
4546 157089.351277111 5
4207 157096.975977298 4
74 157096.975977298 4
4208 157096.975977298 4
3112 157114.123790889 3
9972 157114.123790889 3
4932 157137.443842108 3
424 157137.443842108 3
1804 157144.424269236 3
7571 157144.424269236 3
5863 157216.412421713 3
906 157216.412421713 3
9026 157247.657956492 4
2608 157247.657956492 4
9025 157247.657956492 4
10968 157324.459981033 3
3664 157324.459981033 3
10772 157353.668738867 4
10773 157353.668738867 4
3557 157353.668738867 4
9663 157418.920657554 4
2949 157418.920657554 4
9662 157418.920657554 4
2526 157438.325657842 3
8870 157438.325657842 3
9498 157454.223251728 4
9499 157454.223251728 4
2866 157454.223251728 4
4624 157492.161046741 4
274 157492.161046741 4
4623 157492.161046741 4
7228 157495.659799324 4
7227 157495.659799324 4
1622 157495.659799324 4
3468 157561.891187832 3
10603 157561.891187832 3
2037 157582.22513689 4
7995 157582.22513689 4
7994 157582.22513689 4
7443 157705.031020003 4
7442 157705.031020003 4
1737 157705.031020003 4
6205 157799.862098989 5
1074 157799.862098989 5
6204 157799.862098989 5
6203 157799.862098989 5
5784 157805.958075006 4
871 157805.958075006 4
5783 157805.958075006 4
4407 157852.758973653 4
4406 157852.758973653 4
171 157852.758973653 4
11496 157888.886892935 4
3967 157888.886892935 4
11495 157888.886892935 4
960 157931.946425927 3
5987 157931.946425927 3
9399 158019.067541165 3
2809 158019.067541165 3
4446 158087.918180666 5
189 158087.918180666 5
4445 158087.918180666 5
4447 158087.918180666 5
1303 158090.15145999 4
6608 158090.15145999 4
6607 158090.15145999 4
10990 158112.462849004 4
10991 158112.462849004 4
3679 158112.462849004 4
413 158114.315133571 4
4910 158114.315133571 4
4911 158114.315133571 4
3576 158190.249134289 3
10811 158190.249134289 3
1941 158204.88747872 3
7825 158204.88747872 3
9133 158327.462180222 4
8752 158327.462180222 4
3710 158327.462180222 4
2456 158327.462180222 4
11047 158327.462180222 4
2225 158327.462180222 4
1396 158327.462180222 4
8347 158327.462180222 4
7883 158327.462180222 4
11154 158327.462180222 4
9134 158327.462180222 4
2666 158327.462180222 4
6785 158327.462180222 4
11046 158327.462180222 4
1972 158327.462180222 4
8753 158327.462180222 4
11153 158327.462180222 4
3776 158327.462180222 4
7884 158327.462180222 4
6786 158327.462180222 4
8348 158327.462180222 4
5202 158339.422752624 5
563 158339.422752624 5
5200 158339.422752624 5
5201 158339.422752624 5
6535 158344.759861467 3
1263 158344.759861467 3
11176 158382.666141077 3
3790 158382.666141077 3
7337 158434.435325382 4
1685 158434.435325382 4
7336 158434.435325382 4
11003 158471.736849368 4
3688 158471.736849368 4
11004 158471.736849368 4
5876 158540.941497597 4
911 158540.941497597 4
5875 158540.941497597 4
7742 158589.876425147 4
1891 158589.876425147 4
7741 158589.876425147 4
2681 158615.82447378 4
9157 158615.82447378 4
9158 158615.82447378 4
7715 158630.091153219 3
1878 158630.091153219 3
11457 158632.715962799 3
3944 158632.715962799 3
8691 158670.182021112 3
2420 158670.182021112 3
9808 158683.108679496 4
11152 158683.108679496 4
3775 158683.108679496 4
10908 158683.108679496 4
7882 158683.108679496 4
3026 158683.108679496 4
6783 158683.108679496 4
1971 158683.108679496 4
9807 158683.108679496 4
11151 158683.108679496 4
10907 158683.108679496 4
3631 158683.108679496 4
6784 158683.108679496 4
7881 158683.108679496 4
1395 158683.108679496 4
927 158845.580194861 4
5914 158845.580194861 4
5915 158845.580194861 4
7134 158945.733254104 5
7133 158945.733254104 5
7135 158945.733254104 5
1578 158945.733254104 5
10285 158962.877378735 4
3282 158962.877378735 4
10284 158962.877378735 4
5984 158984.993623145 4
958 158984.993623145 4
5985 158984.993623145 4
407 159006.341915706 3
4898 159006.341915706 3
7898 159010.323585915 4
1982 159010.323585915 4
7897 159010.323585915 4
2323 159012.482049194 3
8513 159012.482049194 3
3617 159021.421134419 3
10880 159021.421134419 3
9826 159039.800214849 4
9825 159039.800214849 4
3037 159039.800214849 4
374 159047.589188559 3
4835 159047.589188559 3
7963 159048.665824208 4
7962 159048.665824208 4
2018 159048.665824208 4
939 159170.065404908 4
5943 159170.065404908 4
5942 159170.065404908 4
1051 159221.219007702 4
6153 159221.219007702 4
6154 159221.219007702 4
7274 159263.502569403 3
1651 159263.502569403 3
8964 159316.109212225 4
2575 159316.109212225 4
8965 159316.109212225 4
6429 159316.692429724 4
6428 159316.692429724 4
1208 159316.692429724 4
4849 159410.112926452 3
382 159410.112926452 3
8594 159418.47344631 4
2365 159418.47344631 4
8593 159418.47344631 4
1897 159482.158114162 4
7757 159482.158114162 4
7756 159482.158114162 4
9993 159520.052967322 3
3127 159520.052967322 3
9578 159594.604181435 3
2907 159594.604181435 3
168 159649.719405886 5
4400 159649.719405886 5
4401 159649.719405886 5
4399 159649.719405886 5
1882 159703.456578909 3
7721 159703.456578909 3
9179 159757.53244611 4
2692 159757.53244611 4
9180 159757.53244611 4
11424 159771.133008449 3
3922 159771.133008449 3
4076 159821.204839204 4
9 159821.204839204 4
4077 159821.204839204 4
6125 159873.702803115 4
1038 159873.702803115 4
6126 159873.702803115 4
9594 159903.621881197 4
9595 159903.621881197 4
2915 159903.621881197 4
4669 159925.411108316 4
297 159925.411108316 4
4670 159925.411108316 4
1157 159947.949579795 3
6341 159947.949579795 3
8814 160016.201627752 4
2494 160016.201627752 4
8815 160016.201627752 4
4066 160040.512939954 4
4 160040.512939954 4
4067 160040.512939954 4
11523 160040.635058467 3
3986 160040.635058467 3
11315 160044.63831111 4
11314 160044.63831111 4
3865 160044.63831111 4
10158 160129.260560241 3
3212 160129.260560241 3
5726 160148.250125968 4
5725 160148.250125968 4
843 160148.250125968 4
9788 160179.429531558 3
3016 160179.429531558 3
1060 160192.171202521 4
6169 160192.171202521 4
6170 160192.171202521 4
1292 160213.884115943 4
6585 160213.884115943 4
6584 160213.884115943 4
6435 160226.760365678 4
6434 160226.760365678 4
1212 160226.760365678 4
10848 160300.684469465 4
10849 160300.684469465 4
3598 160300.684469465 4
4431 160321.520425705 4
182 160321.520425705 4
4430 160321.520425705 4
1549 160379.748353009 4
7081 160379.748353009 4
7082 160379.748353009 4
1621 160466.194695611 4
7226 160466.194695611 4
7225 160466.194695611 4
2819 160484.985363414 3
9421 160484.985363414 3
7822 160489.0082495 4
1939 160489.0082495 4
7823 160489.0082495 4
7559 160657.729644352 4
1796 160657.729644352 4
7558 160657.729644352 4
3371 160687.919300687 3
10428 160687.919300687 3
3611 160718.264852735 4
10871 160718.264852735 4
10872 160718.264852735 4
2077 160723.602210083 4
8069 160723.602210083 4
8070 160723.602210083 4
7255 160740.261285746 3
1639 160740.261285746 3
5175 160746.260537382 4
5174 160746.260537382 4
548 160746.260537382 4
7816 160767.167778591 4
1936 160767.167778591 4
7817 160767.167778591 4
381 160770.642609237 3
4848 160770.642609237 3
1191 160818.874165462 3
6392 160818.874165462 3
1552 160871.368381692 3
7086 160871.368381692 3
7747 160905.311296054 5
7748 160905.311296054 5
7746 160905.311296054 5
1893 160905.311296054 5
2371 160927.089806814 4
8603 160927.089806814 4
8604 160927.089806814 4
9191 160979.201550556 4
9192 160979.201550556 4
2698 160979.201550556 4
11436 161022.154253337 4
3932 161022.154253337 4
11437 161022.154253337 4
3882 161040.297164525 4
11347 161040.297164525 4
11348 161040.297164525 4
10030 161075.640720336 3
3150 161075.640720336 3
7838 161118.631758781 4
1949 161118.631758781 4
7839 161118.631758781 4
78 161120.555119967 4
4217 161120.555119967 4
4216 161120.555119967 4
7597 161271.081803001 4
7596 161271.081803001 4
1817 161271.081803001 4
10006 161295.311786301 3
3136 161295.311786301 3
8654 161363.242119374 4
2398 161363.242119374 4
8653 161363.242119374 4
9517 161378.344362527 5
2875 161378.344362527 5
9515 161378.344362527 5
9516 161378.344362527 5
8369 161415.919922294 3
2239 161415.919922294 3
2242 161435.370467641 4
8373 161435.370467641 4
8372 161435.370467641 4
5837 161545.262194149 5
894 161545.262194149 5
5838 161545.262194149 5
5839 161545.262194149 5
10314 161578.517516436 4
3298 161578.517516436 4
10315 161578.517516436 4
2062 161597.239834728 4
8042 161597.239834728 4
8041 161597.239834728 4
8794 161602.201599488 3
2481 161602.201599488 3
7749 161624.905657778 4
1894 161624.905657778 4
7750 161624.905657778 4
5121 161701.075227091 4
523 161701.075227091 4
5122 161701.075227091 4
9770 161706.764292426 4
9771 161706.764292426 4
3006 161706.764292426 4
365 161781.076225397 4
4817 161781.076225397 4
4818 161781.076225397 4
5748 161819.615972928 4
5747 161819.615972928 4
854 161819.615972928 4
5108 161885.376756143 3
515 161885.376756143 3
431 161997.287800214 4
4947 161997.287800214 4
4948 161997.287800214 4
6472 162037.755964624 4
1233 162037.755964624 4
6471 162037.755964624 4
289 162112.366954419 4
4653 162112.366954419 4
4654 162112.366954419 4
10614 162138.06224535 3
3476 162138.06224535 3
4405 162178.550824312 4
170 162178.550824312 4
4404 162178.550824312 4
6230 162326.834188256 3
1089 162326.834188256 3
7956 162442.223120478 3
2014 162442.223120478 3
998 162447.230215236 3
6059 162447.230215236 3
7452 162479.690890269 4
7451 162479.690890269 4
1742 162479.690890269 4
3266 162513.348003069 3
10252 162513.348003069 3
7845 162543.174769964 4
7844 162543.174769964 4
1952 162543.174769964 4
7419 162553.205378401 3
1723 162553.205378401 3
1428 162586.502207294 3
6842 162586.502207294 3
7786 162623.096756982 3
1915 162623.096756982 3
9654 162766.427587069 4
9655 162766.427587069 4
2945 162766.427587069 4
1155 162859.127219635 3
6339 162859.127219635 3
1056 162885.336764818 3
6162 162885.336764818 3
9104 162958.598532527 4
2647 162958.598532527 4
9103 162958.598532527 4
3095 163001.167540767 4
9933 163001.167540767 4
9934 163001.167540767 4
615 163038.985468976 4
5296 163038.985468976 4
5295 163038.985468976 4
1663 163090.47637462 4
7296 163090.47637462 4
7295 163090.47637462 4
2731 163124.662921779 4
9245 163124.662921779 4
9244 163124.662921779 4
3060 163167.141819517 3
9870 163167.141819517 3
5858 163169.3358448 3
903 163169.3358448 3
963 163268.382553989 3
5991 163268.382553989 3
11350 163308.767322954 6
11349 163308.767322954 6
11351 163308.767322954 6
3883 163308.767322954 6
11352 163308.767322954 6
5211 163313.609679257 4
567 163313.609679257 4
5210 163313.609679257 4
3800 163386.600308374 3
11196 163386.600308374 3
3659 163394.30395453 3
10960 163394.30395453 3
11202 163459.798865686 4
3805 163459.798865686 4
11203 163459.798865686 4
3475 163498.591928136 3
10613 163498.591928136 3
5527 163504.809443114 3
736 163504.809443114 3
1133 163517.357887168 3
6303 163517.357887168 3
9675 163576.479663235 3
2957 163576.479663235 3
946 163632.362888152 5
5957 163632.362888152 5
5959 163632.362888152 5
5958 163632.362888152 5
8029 163681.739367134 4
2055 163681.739367134 4
8030 163681.739367134 4
7075 163778.713697377 4
1546 163778.713697377 4
7074 163778.713697377 4
4122 163793.309911539 5
31 163793.309911539 5
4120 163793.309911539 5
4121 163793.309911539 5
9475 163797.248925729 3
2851 163797.248925729 3
630 163841.477621782 3
5326 163841.477621782 3
11316 163865.212737214 5
3866 163865.212737214 5
11318 163865.212737214 5
11317 163865.212737214 5
10911 163870.367003388 5
10913 163870.367003388 5
10912 163870.367003388 5
3633 163870.367003388 5
4671 163887.625773397 4
4672 163887.625773397 4
298 163887.625773397 4
11472 163906.364991605 3
3954 163906.364991605 3
7630 164060.501756809 4
1836 164060.501756809 4
7631 164060.501756809 4
1899 164082.410228835 4
7761 164082.410228835 4
7760 164082.410228835 4
831 164086.05534131 3
5704 164086.05534131 3
5145 164319.683329485 4
535 164319.683329485 4
5144 164319.683329485 4
4836 164348.796365778 4
4837 164348.796365778 4
375 164348.796365778 4
1843 164358.312691288 3
7643 164358.312691288 3
10065 164390.895453078 4
10066 164390.895453078 4
3168 164390.895453078 4
10396 164451.708002091 3
3348 164451.708002091 3
3742 164471.16436386 3
11102 164471.16436386 3
6151 164582.180483134 4
6152 164582.180483134 4
1050 164582.180483134 4
8032 164626.119310757 4
2056 164626.119310757 4
8031 164626.119310757 4
6858 164628.475624463 3
1438 164628.475624463 3
11122 164658.064524589 4
3757 164658.064524589 4
11123 164658.064524589 4
2783 164697.626029877 3
